2026-08-20,32,Infrastructure,n/a,n/a,n/a,n/a,n/a,production_outage_resolved,,,,,,,,,,,,,,,,n/a,n/a,n/a,"P0 INCIDENT CLOSED. Full verification: all 7 containers (mw/job-worker/kline-ingest/4 live-action workers) healthy, mw image SHA matches fix commit e60f7b3 exactly, /metrics=200 with correct 52 HELP lines, /healthz+/trading=200, zero password-auth errors in last 3 minutes (was ~4/min continuously before), BTC/binance checkpoint updated_at matches current time exactly and evaluation_count advancing normally (2580->2594) confirming real data processing, not just a healthy-looking shell. Approximate real outage duration ~35-55min (first symptom ~15:33Z round26, full outage ~16:12-16:37Z round29-30, fix deployed and verified healthy ~17:03-17:07Z round32). Returning to trading strategy research next round."
2026-08-20,32,Portfolio,BTC/USD+XAU/USD,exness,cfd,5m,all-3-rules,live_redis_checkpoint,,,,,,,,,,,,,,,,unknown,unknown,unknown,"Post-incident data integrity spot check: Binance legs (BTC+XAU) already show fresh updated_at matching current time (17:06-17:07Z) with evaluation_count advancing normally -- fully caught up. Both EXNESS legs (BTC, XAU) still show updated_at=15:25:01Z, stale from just before the outage began -- not yet caught up as of this check. Trade counts grew slightly pre-outage (no data loss visible), just a catch-up lag likely from restart/reconnect timing, not re-escalated to P0. Will re-verify next round that Exness legs actually resume updating."
2026-08-20,33,Alpha,BTC/USDT,binance,perpetual_future,4h(plain no filter),full_sweep_no_mtf,honest_holdout_backtest,,,,,,,,,,,,,,,,no,n/a,no,"NEW test: plain (non-MTF) sweep at 4h for BTC -- ZERO candidates PF>1 consistent across all 3 splits, vs 4 candidates found at the SAME 4h interval WITH the 1d trend filter (Round 17-18). Isolates the source of edge: the trend filter itself, not the base-interval oscillator, is where the edge lives."
2026-08-20,33,Alpha,BTC/USDT,binance,perpetual_future,1h(plain no filter),full_sweep_no_mtf,honest_holdout_backtest,,,,,,,,,,,,,,,,no,n/a,no,Same test at 1h for BTC -- also ZERO candidates. Confirms plain oscillators have no independent edge at this instrument regardless of base interval.
2026-08-20,33,Alpha,XAU/USD,exness,cfd,4h(plain no filter),full_sweep_no_mtf,honest_holdout_backtest,,,,,,,,,,,,,,,,no,n/a,no,"Same test at 4h for XAU -- also ZERO candidates. 3/3 plain sweeps across instruments/intervals confirm: MTF trend filter agreement is the load-bearing mechanism for this whole candidate family's edge, not incidental noise reduction. Explains why Round 19/24's base-interval swaps (which kept the trend filter) couldn't beat 4h -- frequency ceiling comes from 1d trend-change frequency, not oscillator granularity. Reinforces that only non-trend-dependent signal families (Funding Rate Round 22, ORB session-structure Round 18) can plausibly clear the frequency target."
2026-08-20,34,Alpha,XAU/USD,exness,cfd,5m,opening_range_breakout_london_30m,honest_holdout_backtest_18mo_window,39,48.7,,0.683,,,,-0.57,10000,,,,,,,no,n/a,no,"FALSIFIED via regime-dependency test recommended in Round 18/21 (re-run with --days 545 ~18mo instead of 1825 5yr, same methodology that falsified candle_reversion in Round 13). Pattern completely reverses: train PF 1.009, validation PF 2.014 (strong), but HOLDOUT PF 0.683 (losing) -- opposite of the 5-year window's train-loses/holdout-wins shape. Confirms the earlier 'promising' result was a regime-specific artifact tied to exactly which time slice became holdout, not a stable edge. Closed as falsified, not a tracked candidate anymore."
2026-08-20,34,Alpha,XAU/USD,exness,cfd,5m,opening_range_breakout_london_60m,honest_holdout_backtest_18mo_window,31,38.7,,0.466,,,,-1.05,10000,,,,,,,no,n/a,no,"Same falsification pattern: train 1.065, validation 1.325 (strong), holdout 0.466 (losing badly). Confirms ORB family closed across both parameter variants."
2026-08-20,35,Alpha,BTC/USDT+BTC/USD,binance+exness,perpetual_future+cfd,4h(higher-tf 1d),mtf_stochastic_14_3_30_70_sma50_trend_filtered,daily_results_analysis,,,,,,,,,,,,,,,,n/a,n/a,n/a,"Pinpointed the exact calendar dates of Round 17's blocking 48-day losing streak: 2026-04-12 to 2026-05-29. Cross-broker confirmed: re-ran the same candidate on Exness BTC/USD (independent price feed) for the same window -- 48/48 days also negative, PnL -0.41, matching Binance exactly. Confirms this was a genuine BTC market event (not a data artifact), not yet root-caused mechanistically (ADX/volatility during this window not directly inspected). Reference case study for anyone designing a future regime filter -- no new Codex task, just data attached to the existing tracked candidate item."
2026-08-20,36,Proposal,BTC/USDT,binance,perpetual_future,4h(higher-tf 1d),ensemble_regime_switching_3_mtf_variants,daily_results_analysis,,,,,,,,,,,,,,,,unknown,n/a,unknown,"NEW proposal from cross-window analysis of 3 already-tested MTF 4h/1d candidates. Each candidate's own worst losing-day streak falls in a DIFFERENT calendar window with no overlap: baseline(sma50)=2026-04-12to05-29(48d), ADX-filtered=2025-09-05to11-09(66d), macd_5_13_5_sma10=2026-07(25d). Most striking: macd_5_13_5_sma10 shows POSITIVE pnl (+0.28) during exactly the window baseline lost worst (48/48 negative days). 3/3 independent confirmations, not a 2-sample coincidence. Cheapest proposed path: register these as separate Alpha strategies and let the existing reweight_from_alpha_performance mechanism auto-shift weight, no new switching code needed -- only escalate to a custom regime detector if that's not responsive enough. Logged to docs/archive/legacy-handoff-agent.md as P2, not implemented this session."
2026-08-20,37,Alpha,BTC/USDT,binance,perpetual_future,4h(higher-tf 1d),mtf_candle_momentum_10bps_sma10_trend_filtered,daily_results_analysis,,,,,,,,,,,,,,,,no,n/a,no,"Completed Round 36's missing 4th candidate. Own worst streak: 2025-09-03 to 2025-09-19 (17 days, shortest of all 4 candidates) but PARTIALLY OVERLAPS with ADX-filtered's bad window (2025-09-05 to 2025-11-09) -- not a fully independent 4th window as Round 36's draft implied. Revised honest conclusion: 3 main separated bad windows (Apr-May 2026 / Jul 2026 / a Sep-Nov 2025 cluster shared by 2 candidates at different severity: 17d mild vs 66d severe). Overall complementary-regime-sensitivity conclusion still holds but corrected to not overstate independence. Updated research/quant/rounds/round36-... and handoff accordingly."
2026-08-20,38,Proposal,BTC/USDT,binance,perpetual_future,4h(higher-tf 1d),ensemble_regime_switching_reweight_correction,code_review,,,,,,,,,,,,,,,,unknown,n/a,unknown,"Self-correction to Round 36-37's cheap proposal. Read reweight_from_alpha_performance (trading_modes.rs:458-497) and SimulatedPerformance (1436-1451) code: all quality-scoring fields are lifetime-cumulative counters with NO windowing/decay/rolling-recent field at all. This means the existing reweighting mechanism rewards long-run consistency and would NOT meaningfully react to a strategy having a bad few-month regime patch (diluted by years of good history) -- the opposite responsiveness needed for the ensemble/regime-switching idea. Retracted the 'try this first, no new code needed' recommendation -- a genuinely new rolling-window/EWMA reweighting mechanism would be required instead. Caught before Codex wasted implementation effort on an approach that wouldn't work as intended."
2026-08-20,39,Meta,n/a,n/a,n/a,n/a,n/a,consolidation,,,,,,,,,,,,,,,,n/a,n/a,n/a,"Process improvement, not a new backtest finding: created research/quant/index.md consolidating 39 rounds of research into a navigable priority list (1 open lead: funding rate; 1 needs-new-code lead: ensemble regime-switching, corrected per Round38; 8 closed/falsified directions to avoid re-testing; 4 infra gaps blocking better verification; Target 2 status). Linked from top of docs/archive/legacy-handoff-agent.md Todo section. No new Codex implementation commits since Round 21 -- this makes the backlog easier to act on whenever that resumes."
2026-08-20,40,Methodology,BTC/USDT,binance,perpetual_future,5m,fixed-pct,live_redis_checkpoint,1286,,,,,,,,10000,,,,,,,unknown,methodology_correction,unknown,"IMPORTANT methodology finding: trade_count went from stable 1295 (Round 17-33) down to 1286 after a worker restart (eval_count reset to 19, correlates with the Round26-32 Postgres incident recovery redeploy). This is NOT data loss -- confirms the known continue_forward_from_replay design reseeds the ledger from a fresh backtest replay on every restart, and the reseeded trade count can legitimately differ slightly since the holdout window shifts with current date. Corrects this program's implicit assumption that trade_count is a stable monotonic counter comparable across all rounds -- it's only valid to compare within a no-restart period. New baseline set for future comparisons: BTC/binance=1286(eval19,restarted), BTC/exness=1312(eval4565,not restarted), XAU/binance=8(eval19,restarted), XAU/exness=735(eval188). No Codex task -- this corrects Claude's own measurement methodology, not a system bug."
2026-08-20,41,Security,n/a,n/a,n/a,n/a,n/a,codex_fix_verified,,,,,,,,,,,,,,,,n/a,n/a,n/a,"CLOSED: Codex rotated both the leaked Kafka credential (client/inter-broker/controller users) and a separately-discovered Grafana admin exposure. Independently verified by Claude: gh run view confirms CI runs 32405156257 and 32408025785 both success; docker ps confirms all 7 finance-mw/live-action containers plus finance-kafka-node1 and grafana healthy with fresh restart times matching the rotation window; curl healthz=200. Did not re-read the actual credential value (avoiding repeating the exact mistake that caused this incident). Moved both items from Verify to Done in docs/archive/legacy-handoff-agent.md. Codex also added a durable process fix (a4b0a5b): a repository-delivery skill rule requiring secrets be passed via stdin/file, never CLI args, plus a P0 rotation protocol for any future exposure."
2026-08-20,42,Proposal,BTC/USDT,binance,perpetual_future,n/a,funding_rate_extreme_reversion,external_public_data_validation,,,,,,,,,,,,,,,,unknown,n/a,unknown,"MAJOR update to Round 22's proposal: validated the core hypothesis using real external data (Binance public fundingRate API, no auth needed, 500 records ~5.5mo) instead of waiting for internal infra. Forward returns after extreme funding: HIGH funding(>=p90) -> mean -1.795% over 1 week; LOW funding(<=p10) -> mean +1.429% over 1 week; baseline ~-0.166%. Directionally correct, magnitude increases monotonically with holding period (K=1/3/9/21 periods), and the two extreme buckets diverge in OPPOSITE directions (rules out simple market-drift confound). Sample modest (n=44-51/bucket) and this is a simplified check (not the full honest-holdout no-lookahead methodology), but this is now the strongest empirically-supported lead in the whole backlog. Upgraded from P2 exploratory to top implementation priority in docs/archive/legacy-handoff-agent.md and SUMMARY-priority-backlog.md."
2026-08-20,43,Proposal,XAU/USDT,binance,perpetual_future,n/a,funding_rate_extreme_reversion,external_public_data_validation,,,,,,,,,,,,,,,,unknown,n/a,unknown,"Completed Round 42's stated limitation: tested funding-rate-extreme hypothesis on XAU/binance using the same public API method. Result does NOT transfer -- actually OPPOSITE sign from BTC: high funding on XAU precedes POSITIVE forward returns (+1.886% over ~84h) vs BTC's negative (-1.795% over 168h). Also XAU funding data is thin/asymmetric: 63.4% of records exactly zero, no negative funding observed at all in 500 records -- market too illiquid/imbalanced to trust either direction confidently. Corrected Round 22's proposed scope from 'BTC+XAU/binance' to 'BTC/binance only' per Rule 4 (per-instrument setups, no cross-instrument assumption). Updated docs/archive/legacy-handoff-agent.md and SUMMARY-priority-backlog.md."
2026-08-20,44,Proposal,BTC/USDT,binance,perpetual_future,n/a,funding_rate_extreme_reversion,external_public_data_out_of_sample,,,,,,,,,,,,,,,,unknown,n/a,unknown,"IMPORTANT correction to Round 42-43's upgraded priority. Tested 2 additional independent historical windows (2024 H1, 2025 H1) via Binance fundingRate API startTime/endTime pagination, matching this program's honest-holdout discipline. Only 2/3 windows confirm the expected direction: 2025 H1 matches well (HIGH funding -> -1.6%/wk, LOW -> +1.2%/wk), but 2024 H1 shows the OPPOSITE direction (HIGH funding -> +2.5%/wk) -- that window was a very strong sustained BTC bull trend (baseline itself +1.6%/wk, ~10x the other windows), consistent with mean-reversion signals typically underperforming during strong trends (a well-known general phenomenon, not proof the hypothesis is wrong). Retracted the 'implement now, top priority' recommendation from Round 42-43 -- now recommend combining with a regime/trend filter (only apply when no dominant trend) rather than as a standalone signal, converging with the Round 36-38 ensemble/regime-switching proposal into effectively the same underlying problem. Updated docs/archive/legacy-handoff-agent.md and SUMMARY-priority-backlog.md."
2026-08-20,45,Proposal,BTC/USDT,binance,perpetual_future,n/a,funding_rate_extreme_reversion,external_public_data_trend_filter_test,,,,,,,,,,,,,,,,unknown,n/a,unknown,"Pre-tested Round 44's proposed fix (simple trend-magnitude filter: exclude periods with |trailing 9-period move|>=3%) across all 3 historical windows before recommending to Codex. Mixed results: improved 2025 H1 and one side of 2026, but did NOT rescue 2024 H1 (still wrong direction both sides) and weakened the HIGH-funding effect in 2026. Conclusion: simple magnitude-based trend filtering is insufficient -- the confound is likely about trend DIRECTION relative to funding sign, not just trend magnitude. Prevented Codex from implementing a naive filter that would not have solved the problem. Recommend either a more sophisticated regime detector or prioritizing the multi-signal ensemble direction (Round 36-38) instead of patching this single signal."
2026-08-20,46,Proposal,BTC/USDT,binance,perpetual_future,n/a,funding_rate_extreme_reversion,external_public_data_direction_filter_test,,,,,,,,,,,,,,,,unknown,n/a,unknown,"Final test in this investigation thread: trend-DIRECTION alignment filter (funding extreme AGREES vs DISAGREES with concurrent trend direction) across all 3 windows. Result inconsistent across windows (2025 H1 and 2026 show opposite patterns of which sub-group reacts stronger; 2024 H1 still wrong-signed in both sub-groups). Having now tested 2 different simple rule-based filters (magnitude Round45, direction Round46) with neither giving consistent results, CLOSED this investigation thread -- do not recommend further simple-filter patching of this signal to Codex. If pursued, fold into the multi-signal ensemble (Round 36-38) where weights adapt empirically, rather than hand-designing a fixed filter rule. Updated docs/archive/legacy-handoff-agent.md and SUMMARY-priority-backlog.md to reflect this closure."
2026-08-20,47,Alpha,BTC/USDT,binance,perpetual_future,1d,day_of_week_seasonality,external_public_data_split_test,1500,,,,,,,,10000,,,,,,,no,n/a,no,"NEW idea tested via public Binance daily klines (4.1yr history, 2022-2026). Full-period t-stats suggested Monday (t=2.32) and Wednesday (t=2.39) had elevated mean returns -- but split into 2 independent halves, Monday's effect nearly vanished (t=0.82 in 2nd half) and no day-of-week reached |t|>2 in BOTH halves simultaneously. Classic signature of a data-mining artifact (testing 7 buckets), not real seasonality. Closed, no Codex task. Also noted: Binance public openInterestHist API only retains 30 days regardless of limit requested -- not usable for honest backtesting, same class of limitation as internal 1m kline retention (Round 15/27)."
2026-08-20,48,Portfolio,all-4-legs,binance+exness,perpetual_future+cfd,5m,all-3-rules,live_redis_checkpoint,,,,,,,,,,,,,,,,unknown,no,unknown,"~2h re-check since Round 40's post-restart baseline (eval_count growing normally, no new restart: BTC/binance 19->35, BTC/exness 4565->4605, XAU/binance 19->35, XAU/exness 188->227). Trade counts: BTC/binance 1286->1286 (0 new), BTC/exness 1312->1313 (+1), XAU/binance 8->8 (0 new), XAU/exness 735->735 (0 new). Only 1 new trade total across all 4 legs/12 rules in ~2 hours -- Target 2 remains essentially stagnant, consistent with every prior measurement this session. No infra change has landed yet to alter this (funding rate investigation closed Round 42-46, ensemble/regime-switching still needs new code)."
2026-08-20,49,Alpha,XAU/USD,exness,cfd,1h(higher-tf 1d),mtf_stochastic_14_3_30_70_sma50_trend_filtered,honest_holdout_backtest_daily_gate,8,75.0,,13.835,1.192,6.879,,2.77,10000,,,5(days),,,,,no,n/a,no,"NEW combo tested (XAU 1h/1d, untested before). Eye-catching top-line numbers (PF 13.8, Sharpe 1.19, Sortino 6.88) but NOT trusted: train nearly breakeven ($0.02 PnL, 59 trades), validation actually LOSES ($-0.047, 23 trades), only holdout (8 trades) shows the impressive PF -- classic 'lucky small-sample holdout' shape already flagged multiple times (Round 12/18/24). positive_day_ratio fails at 31.2% (most days flat/negative, gains concentrated in a few outlier days). Also still fails holdout_interval_continuity (known unresolved Exness XAU data quality issue). Closed as not a candidate, no Codex task."
2026-08-20,50,Meta,n/a,n/a,n/a,n/a,n/a,consolidation,,,,,,,,,,,,,,,,n/a,n/a,n/a,"Round 50 milestone: full refresh of research/quant/index.md consolidating rounds 40-49 into the existing round-39 summary. Added: funding rate saga full closure (Round 46 final verdict), 4 more closed directions (day-of-week Round47, XAU 1h/1d tiny-sample Round49, OI/long-short-ratio API limits Round47-48), continuity issue now flagged as still-unresolved infra gap (item 5). Ensemble/regime-switching (Round 36-38) is now clearly the single most promising remaining direction. Updated pointer in docs/archive/legacy-handoff-agent.md. No new Codex trading commits since Round 21 (~29 rounds)."
2026-08-20,51,Proposal,BTC/USDT,binance,perpetual_future,4h(higher-tf 1d),ensemble_equal_weight_4_mtf_candidates,honest_backtest_manual_combination,,,,,1.475,3.468,,,10001.32,10000,,,15(days),,,,,unknown,n/a,unknown,"MAJOR proof-of-concept: built an equal-weight ensemble (simple average of daily return_fraction across 4 already-tested MTF candidates: baseline sma50, ADX-filtered, macd_5_13_5, candle_momentum) using real daily_results from finance-research. Ensemble Sharpe 1.475 EXCEEDS the best individual candidate (ADX 1.368) -- classic diversification effect. Max negative streak drops from 48-66 days (weak individuals) to just 15 days (-66% to -77%), better than even the best individual streak (candle_momentum's 17). positive_day_ratio still short of gate (49.2%<55%) but substantial progress. This is the strongest evidence yet for the Round 36-38 ensemble proposal -- upgraded from qualitative reasoning to a quantified backtest. Recommended cheaper first implementation step: simple equal-weight combination before building complex rolling-window/EWMA reweighting."
