2026-08-23,118,Alpha,XAU/USD,exness,cfd,1h,ema_crossover_12_26,honest_holdout_backtest,191,27.2,n/a,0.858,,,,,10000,,,,,,,no,n/a,n/a,"No promotion any route. See round118-*.md"
2026-08-23,119,Alpha,BTC/USDT,binance,perpetual_future,5m,elder_ray_13,honest_holdout_backtest,15470,13.3,n/a,0.284,,,,,10000,,,,,,,no,n/a,n/a,"New mechanism (never tested): Elder Ray net power crossover (EMA+high/low). Same failure mode as round113 OBV -- low win rate, very high frequency. See round119-*.md"
2026-08-23,119,Alpha,XAU/USDT,binance,perpetual_future,5m,elder_ray_13,honest_holdout_backtest,2059,7.3,n/a,0.142,,,,,10000,,,,,,,no,n/a,n/a,"See round119-*.md"
2026-08-23,119,Alpha,BTC/USD,exness,cfd,5m,elder_ray_13,honest_holdout_backtest,15183,13.7,n/a,0.295,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker consistent with binance BTC. See round119-*.md"
2026-08-23,119,Alpha,XAU/USD,exness,cfd,5m,elder_ray_13,honest_holdout_backtest,10061,12.3,n/a,0.243,,,,,10000,,,,,,,no,n/a,n/a,"No promotion any route. CLOSED. See round119-*.md"
2026-08-25,149,Alpha,BTC/USDT,binance,perpetual_future,5m,vortex_indicator_14,honest_holdout_backtest,11276,15.8,n/a,0.344,,,,,10000,,,,,,,no,n/a,n/a,"5-year window (1825d). Consistent PF<1 across train/validation/holdout (0.388/0.357/0.344) -- no false-positive shape. CLOSED, falsified. See round149-*.md"
2026-08-25,149,Alpha,BTC/USDT,binance,perpetual_future,5m,candle_momentum_rv_regime_filter_10_50_1.1,honest_holdout_backtest,6460,26.5,n/a,0.479,,,,,10000,,,,,,,no,n/a,n/a,"5-year window. Consistent PF<1 across all 3 splits (0.495/0.466/0.479). CLOSED, falsified. See round149-*.md"
2026-08-25,149,Alpha,BTC/USDT,binance,perpetual_future,5m,candle_momentum_rv_regime_filter_10_50_1.3,honest_holdout_backtest,3781,28.6,n/a,0.553,,,,,10000,,,,,,,no,n/a,n/a,"5-year window. Consistent PF<1 across all 3 splits (0.612/0.542/0.553), best of the RV-filter variants but still a clear loser. CLOSED, falsified. See round149-*.md"
2026-08-25,149,Alpha,BTC/USDT,binance,perpetual_future,5m,rsi_mean_reversion_rv_regime_filter_10_50_1.1,honest_holdout_backtest,855,56.4,n/a,0.574,,,,,10000,,,,,,,no,n/a,n/a,"5-year window. PF<1 all 3 splits despite high win rate (RR too poor to compensate). CLOSED, falsified. See round149-*.md"
2026-08-25,150,Alpha,BTC/USDT,binance,perpetual_future,5m,awesome_oscillator_5_34,honest_holdout_backtest,4840,20.3,n/a,0.494,,,,,10000,,,,,,,no,n/a,n/a,"5-year window. Consistent PF<1 across all 3 splits (0.538/0.514/0.494), no false-positive shape. Same failure mode as every other unfiltered oscillator in this program. CLOSED, falsified. See round150-*.md"
2026-08-25,150,Alpha,XAU/USDT,binance,perpetual_future,5m,awesome_oscillator_5_34,honest_holdout_backtest,635,15.0,n/a,0.3,,,,,10000,,,,,,,no,n/a,n/a,"Cross-instrument check, same window definition (XAU/binance history much shorter: 73,863 candles total vs BTC 525,599). PF<1 all 3 splits (0.343/0.367/0.3), consistent with BTC result -- no cross-instrument divergence. CLOSED, falsified. See round150-*.md"
2026-08-25,151,Portfolio,BTC/USDT,binance,perpetual_future,5m,production_ensemble_sizing_fixed_notional_5.0,daily_profit_gate_real_holdout,1890,38.3,n/a,n/a,-6.626,-6.598,,-13.29,10000,36.2,,350,10,0.000798,,,no,n/a,n/a,"Baseline (current production config, confirmed live via SSH). max_total_drawdown 0.13%. See round151-*.md"
2026-08-25,151,Portfolio,BTC/USDT,binance,perpetual_future,5m,production_ensemble_sizing_risk_fraction_0.02,daily_profit_gate_real_holdout,1890,38.3,n/a,n/a,-6.769,-6.798,,-9999.89,10000,36.2,,350,10,0.898600,,,no,n/a,n/a,"CRITICAL: risk_fraction 0.02 (2% equity risked per trade, ~4x leverage vs 0.5% stop) amplifies existing negative-edge Alpha into near-total ruin -- max_total_drawdown 99.99%. Confirms sizing cannot fix negative edge, only scale it. See round151-*.md"
2026-08-25,151,Portfolio,BTC/USDT,binance,perpetual_future,5m,production_ensemble_sizing_risk_fraction_0.002,daily_profit_gate_real_holdout,1890,38.3,n/a,n/a,-6.658,-6.633,,-6583.75,10000,36.2,,350,10,0.662166,,,no,n/a,n/a,"risk_fraction even at 10x smaller value (0.2% equity risked per trade) still devastating -- max_total_drawdown 66.2%. Confirms danger is the sizing MODE under negative edge, not just the specific value tested. See round151-*.md"
2026-08-25,152,Portfolio,BTC/USDT,binance,perpetual_future,5m,production_ensemble_sizing_fixed_notional_5.0_CORRECTED,daily_profit_gate_real_holdout,705,n/a,n/a,n/a,-2.976,-3.396,,-6.16,10000,13.5,,,,0.000657,,,no,n/a,n/a,"CORRECTED baseline with true production stop/take (0.01/0.02, verified via deployment_rules.rs). Supersedes round151's original fixed_notional row (wrong stop/take from vestigial env var). See round151-*.md correction section."
2026-08-25,152,Portfolio,BTC/USDT,binance,perpetual_future,5m,production_ensemble_sizing_risk_fraction_0.02_CORRECTED,daily_profit_gate_real_holdout,705,n/a,n/a,n/a,-2.961,-3.418,,-9346.96,10000,13.5,,,,0.942446,,,no,n/a,n/a,"CORRECTED with true production stop/take. CONFIRMS main finding: 94.2% max drawdown, near-total ruin, even at wider correct stop. See round151-*.md correction section."
2026-08-25,164,Alpha,XAU/USDT,binance,perpetual_future,5m,candle_momentum_session_london_ny_overlap,honest_holdout_backtest,267,24.0,n/a,0.454,,,,,10000,,,,,,,no,n/a,n/a,"5-year window. Session time-of-day filter (12-16 UTC), untested mechanism. PF<1 all 3 splits. CLOSED, falsified. See round164-*.md"
2026-08-25,164,Alpha,XAU/USDT,binance,perpetual_future,5m,candle_momentum_session_exclude_asian,honest_holdout_backtest,484,23.1,n/a,0.342,,,,,10000,,,,,,,no,n/a,n/a,"5-year window. Session filter (6-22 UTC). PF<1 all 3 splits. CLOSED, falsified. See round164-*.md"
2026-08-25,164,Alpha,XAU/USDT,binance,perpetual_future,5m,rsi_mean_reversion_session_london_ny_overlap,honest_holdout_backtest,55,47.3,n/a,0.971,,,,,10000,,,,,,,no,n/a,n/a,"Near-breakeven holdout (0.971) but thin sample (55 trades) and weak-train/strong-holdout shape flagged by skill methodology as known false-positive pattern. Not promoted without independent-window re-test. See round164-*.md"
2026-08-25,164,Alpha,BTC/USDT,binance,perpetual_future,5m,candle_momentum_session_london_ny_overlap,honest_holdout_backtest,3481,24.6,n/a,0.563,,,,,10000,,,,,,,no,n/a,n/a,"5-year window, cross-instrument check. PF<1 all 3 splits. CLOSED, falsified. See round164-*.md"
2026-08-25,164,Alpha,BTC/USDT,binance,perpetual_future,5m,candle_momentum_session_exclude_asian,honest_holdout_backtest,10891,22.8,n/a,0.374,,,,,10000,,,,,,,no,n/a,n/a,"5-year window. PF<1 all 3 splits. CLOSED, falsified. See round164-*.md"
2026-08-25,164,Alpha,BTC/USDT,binance,perpetual_future,5m,rsi_mean_reversion_session_london_ny_overlap,honest_holdout_backtest,412,55.8,n/a,0.612,,,,,10000,,,,,,,no,n/a,n/a,"Strong train(0.894)/validation(0.945) but weak holdout(0.612) -- honest generalization failure, not promotable. CLOSED. See round164-*.md"
2026-08-25,167,Portfolio,BTC/USDT+XAU/USDT+BTC/USD+XAU/USD,binance+exness,mixed,5m,interval_quality_floor_0.05,production_deployed_verified,,,,,,,,,10000,,,,,,,no,n/a,n/a,"IMPLEMENTED + DEPLOYED. All 4 routes' 5m interval_weights moved from exactly 0.0 to: XAU/binance 0.0479, BTC/binance 0.0109, BTC/exness 0.0108, XAU/exness 0.0161 -- matches Round 165-166 simulation exactly. finance-live-action commit 7fe0e13, deployed, production verified via Redis checkpoint read. See round165-*.md."
2026-08-25,168,Alpha,BTC/USDT,binance,perpetual_future,1h,funding_rate_contrarian_preliminary_correlation,public_api_correlation_not_honest_backtest,1094,,,,,,,,10000,,,,,,,no,n/a,n/a,"PRELIMINARY ONLY, not a validated strategy. Public Binance API data (1 year, 1095 funding settlements). Overall Pearson corr weak (-0.0186). Extreme decile: top-10% most-positive funding -> mean fwd 8h return -0.131%; top-10% most-negative funding -> +0.004%. Asymmetric contrarian effect at extremes but magnitude (~13bps) close to program's known ~7bps cost ceiling. See round168-*.md"
2026-08-25,171,Alpha,BTC/USDT,binance,perpetual_future,1h,funding_rate_contrarian_p90_threshold,honest_3way_split_public_data,31,32.3,n/a,0.346,,,,,10000,,,,,,,no,n/a,n/a,"CLOSED, falsified via honest chronological train/val/holdout split (60/20/20) on public Binance data. Threshold from train only (90th pct |funding_rate|). Train PF 1.30, validation PF 8.17 (n=10, thin-sample artifact), HOLDOUT PF 0.35 -- classic weak-generalization false-positive shape. After realistic 14bps round-trip cost. See round168-*.md addendum."
2026-08-25,172,Alpha,BTC/USDT,binance,perpetual_future,4h,mtf_stochastic_14_3_30_70_sma50_trend_filtered,honest_holdout_backtest,6,66.7,n/a,3.629,,,,,10000,,,,,,,no,n/a,n/a,"RE-VALIDATED post-Round67-bugfix on fresh 2-year window. PF 2.62/3.54/3.63 all 3 splits, STRONGER than original 2026-08-20 measurement (1.66/2.04/1.65) which predates the MTF lookahead-bug fix -- confirms this candidate is real, not a bug artifact (unlike the 7 other MTF strategies Round 67 found collapsed). Known flaws (48-day streak, 0.35 trades/week) unchanged, not independently re-verified this round. Thin sample (6 trades val/holdout) -- 5yr window still needed for robust estimate. See round172-*.md"
2026-08-25,172,Alpha,BTC/USD,exness,cfd,4h,mtf_stochastic_14_3_30_70_sma50_trend_filtered,honest_holdout_backtest,6,66.7,n/a,3.521,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker confirmation, same 2-year window. PF 2.60/3.47/3.52 -- near-identical to Binance (2.62/3.54/3.63), same pattern as original 2026-08-20 cross-broker match. Strong evidence this is a real signal, not a venue-specific artifact. See round172-*.md"
2026-08-25,180,Alpha,BTC/USDT,binance,perpetual_future,4h,mtf_stochastic_14_3_30_70_sma50_trend_filtered,honest_holdout_backtest,18,44.4,n/a,1.497,,,,,10000,,,,,,,no,n/a,n/a,"DEFINITIVE full 5-year re-confirmation. PF 1.58/2.43/1.50 (train/val/holdout), same trade counts as original 2026-08-20 (39/19/18) -- close match to pre-bugfix numbers (1.66/2.04/1.65), no collapse. 3rd independent confirmation (orig 5yr, fresh 2yr both brokers, fresh 5yr). Edge confirmed real on strongest evidence in program history. See round172-*.md"
2026-08-25,181,Alpha,XAU/USDT,binance,perpetual_future,5m,mtf_5m_1d_trend_filter_family,honest_holdout_backtest,14,14.3,n/a,0.516,,,,,10000,,,,,,,no,n/a,n/a,"Motivated by confirmed swing 1d edge -- tested whether 5m entries (candle_momentum/rsi/bollinger/keltner) gated by 1d SMA trend agreement works. CLOSED, falsified cleanly: all 7 variants show strong train PF>1 collapsing to PF<1 (often near 0) on validation+holdout -- classic overfitting shape. See round181-*.md"
2026-08-25,181,Alpha,BTC/USDT,binance,perpetual_future,5m,mtf_rsi_14_20_80_trend_filtered_1d,honest_holdout_backtest,17,35.3,n/a,2.721,,,,,10000,,,,,,,no,n/a,n/a,"Same family on BTC: mixed results, NOT closed cleanly. RSI variants show train~1.0, validation+holdout BOTH >1 (2.72/1.86 best case) -- opposite 'weak train, strong later' shape, a known false-positive pattern requiring independent-window verification before trust. Not promoted, flagged for follow-up. See round181-*.md"
2026-08-25,183,Alpha,BTC/USDT,binance,perpetual_future,5m,mtf_rsi_14_20_80_trend_filtered_1d,honest_holdout_backtest,16,25.0,n/a,1.421,,,,,10000,,,,,,,no,n/a,n/a,"Independent 18-month window re-test of Round 181's ambiguous BTC finding. Same shape confirmed: train PF 0.87 (below 1), validation 1.30, holdout 1.42 -- weak train, strong later splits, consistent across 2 independent windows now. Still NOT promotable (thin samples 10-16 trades, modest PF), but consistency across windows raises the odds this isn't pure noise. Genuinely ambiguous, needs more rigorous follow-up. See round181-*.md update."
2026-08-25,185,Alpha,BTC/USD,exness,cfd,5m,mtf_rsi_14_20_80_trend_filtered_1d,honest_holdout_backtest,17,29.4,n/a,2.515,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker check of Round 181/184's BTC finding, same 2-year window. PF 1.07/1.81/2.52 -- near-identical to Binance same-window (1.01/1.90/2.72). 3rd consistent confirmation (2 windows + cross-broker) of the same 'weak train, strong later' shape. Strengthens case this is real, not noise -- matches the swing candidate's cross-broker-match signature. Still thin samples (17-21 holdout trades). See round181-*.md update."
2026-08-25,187,Alpha,BTC/USDT,binance,perpetual_future,5m,mtf_rsi_14_20_80_trend_filtered_1d,honest_holdout_backtest,43,34.9,n/a,1.544,,,,,10000,,,,,,,no,n/a,n/a,"DEFINITIVE full 5-year sample (130/37/43 trades, much larger than prior 2yr/18mo checks). PF 1.13/1.06/1.54 -- still positive all 3 splits but MUCH more modest than smaller-window numbers (1.90-2.72) suggested. Honest recalibration: real, small-sample checks were inflated. Edge is real but modest at scale. See round181-*.md update."
2026-08-25,189,Portfolio,BTC/USDT,binance,perpetual_future,4h,mtf_stochastic_4h_1d_sma50,production_deploy,n/a,n/a,n/a,n/a,,,,,,,,,,,,n/a,yes,n/a,"Registered mtf_stochastic_14_3_30_70_sma50_trend_filtered (Round 172-180's definitively-confirmed swing candidate, PF>1 every split across 3 independent measurements) as an additional TREND-role strategy in deployment_rules.rs, both BTC venues. Corrected Round 188's 'benefit-of-doubt' risk analysis (mature_alpha_strategy_quality returns 0.0 for immature strategies, not 1.0 -- new strategy's score contribution starts at zero, not full-strength) before deploying. Commit fa23f16, CI/deploy/production-verification tracked as addendum."
2026-08-25,189,Portfolio,BTC/USDT+BTC/USD,binance+exness,perpetual_future+cfd,n/a,sync_strategy_roster,production_verification,n/a,n/a,n/a,n/a,,,,,,,,,,,,n/a,yes,n/a,"Found+fixed a real gap while verifying the swing-strategy deploy: checkpoint restore wholesale-replaces a freshly-built policy with the OLD persisted strategy_weights key set, so a newly added strategy (mtf_stochastic_4h_1d_sma50) was silently invisible to Binance BTC's live weights after restart (confirmed via direct Redis read: 5 keys not 6), while Exness BTC picked it up by chance (checkpoint invalidated for an unrelated reason). Added MultiTimeframePortfolioPolicy::sync_strategy_roster, called after every checkpoint restore. Commit 2d8cfa7, CI green, re-verified in production: both BTC routes now show the new strategy at weight 0.0, other weights unchanged."
2026-08-25,192,Portfolio,XAU/USDT,binance,perpetual_future,5m,gate_diagnosis,production_evidence,n/a,n/a,n/a,n/a,,,,,,,,,,,,n/a,no,n/a,"Corrected Round 184's incomplete gate analysis for the 8-month XAU/binance stall: entry_score alone was checked before, but decide() also independently requires trend_score>=0.10 with sign agreement. Live entry_score=+0.1436 (clears, both strategies long 5m/15m/30m, persisting 10+min) but live trend_score=+0.0686 (does not clear; 12h/1d strongly long, 4h strongly short, 1h/2h cancel). Real current blocker identified precisely. See round183-*.md."
2026-08-25,195,Infra,n/a,n/a,n/a,n/a,kline_stream_gate_contention,production_diagnostic,n/a,n/a,n/a,n/a,,,,,,,,,,,,n/a,n/a,n/a,"Root-caused the recurring kline-stream-gate stall: capacity is genuinely 1 (not a metrics artifact), and finance_mw_grpc_requests_in_flight counts requests BLOCKED waiting for that single slot, not just active ones. 3 of 4 production routes (Binance BTC/XAU, Exness BTC) depend on this same slot for exchange-revision replay recovery, so an ad-hoc finance-research backtest directly competes with live production evaluation, not just its own success rate. Reproduced 6 consecutive times across days=90..1825. Deferred the RSI(2) Connors-strategy backtest (candidate code still in finance-research/src/strategies.rs, uncommitted) rather than keep retrying. See kline-stream-gate-capacity-saga.md Round 194-195 addenda."
2026-08-25,199,Infra,ALL,all,all,n/a,portfolio_readiness_gate,production_fix,n/a,n/a,n/a,n/a,,,,,,,,,,,,n/a,yes,n/a,"Root-caused why 3 BTC routes showed 0 total trades: Round 189's strategy addition invalidated the portfolio checkpoint scopes, emptying the live evidence book; re-seeding needs the Portfolio replay, which requires all 8 intervals in ONE attempt (~63 min), but Round 142's MaxConnectionAge=30m killed at least one interval every time (h2 protocol error) - deterministic deadlock. Fixed by removing MaxConnectionAge (finance-mw 3f53612) per owner direction to rely on keepalive. Also shipped the missing guardrail: 3 new invariant metrics + verify-portfolio-readiness.sh gate wired into deploy (finance-live-action 10d9f07/fcec698), which would have caught both of today's green-CI regressions in ~2 min. Gate verified live: 4 routes ready, exactly the 2 broken BTC routes held."
2026-08-25,200,Infra,ALL,all,all,n/a,replay_gate_deadlock_rootcause,production_diagnostic,n/a,n/a,n/a,n/a,,,,,,,,,,,,n/a,no,n/a,"Goroutine dump proved the real root cause of the whole kline-gate saga: a structural deadlock between the replay client (opens one stream per interval sequentially, each blocking on its first message) and the server's capacity-1 gate (holds the slot for the entire send). One goroutine in writeQuota.get holding the slot, three in Acquire for 7-8 min. Deterministic - explains 7/7 finance-research failures and why only high-volume intervals (5m/15m/30m) ever failed. Round 141's 459-min stall and Round 142's MaxConnectionAge are the same story. Fix designed (fetch intervals one at a time, merge in memory preserving replay_order) but deliberately not rushed - touches no-lookahead ordering."
2026-08-25,201,Infra,ALL,all,all,n/a,replay_gate_deadlock_fixed,production_fix,n/a,n/a,n/a,n/a,,,,,,,,,,,,n/a,yes,n/a,"FIXED the kline-gate replay deadlock at its root (finance-live-action 81dfcc1): collect each interval fully one stream at a time, then merge in memory, so only one gate slot is ever in use. Merge order provably identical (2 new tests pin replay_order reproduction and interval-priority tie-breaking) - no-lookahead untouched. Production verified: all 6 routes evidence=8/8 replay_scopes=3/3; both BTC routes went from 0 completed replays / no 1d evidence / 0 decisions to full 1d evidence and 3 committed scopes. Also fixed a false PASS in the new readiness gate (4bce285): required=0 from a freshly started worker no longer passes vacuously."
2026-08-25,203,Portfolio,XAU/USDT,binance,perpetual_future,5m,per_interval_opinion_renormalization,honest_ab_backtest,220,n/a,n/a,n/a,,,,-1.5694,10000,,,,,,,no,no,n/a,"A/B tested renormalizing role_scores per interval across only non-Hold strategies, to fix XAU/binance frozen since 2025-12-26 (rsi_mean_reversion holds 62.2% of weight while Hold at 1d+12h = 62% of trend weight; trend_score -0.039 vs entry +0.143). Two research images identical except the change: baseline 219 trades PnL -1.5353, variant 220 trades PnL -1.5694. No measurable improvement, marginally negative, within noise. REJECTED per Rule 7, reverted, not shipped. Key finding: the backtest never freezes so its 219 trades ARE the unfrozen behavior, returning -1.54 - the freeze has been protecting a PF<1 route, so the edge is the real problem, not the gate."
2026-08-25,204,Alpha,XAU/USDT,binance,perpetual_future,5m,rsi_2_10_90,honest_holdout_backtest,3055,4.3,n/a,0.043,,,,,10000,,,,,,,no,n/a,n/a,"Larry Connors RSI(2) bare, 10/90 thresholds. PF 0.111/0.064/0.043 - catastrophic. 9747 train trades = over-trading on 5m noise, same failure mode as OBV (r113) and Elder Ray (r119). CLOSED."
2026-08-25,204,Alpha,XAU/USDT,binance,perpetual_future,5m,sma200_trend_filtered_rsi_2_10_90,honest_holdout_backtest,144,n/a,n/a,0.750,,,,,10000,,,,,,,no,n/a,n/a,"Connors RSI(2) with trend filter. PF 0.707/0.905/0.750 - filter helps hugely (0.05 -> 0.7) but no split clears 1.0. CLOSED."
2026-08-25,204,Alpha,XAU/USD,exness,cfd,5m,rsi_2_10_90,honest_holdout_backtest,14266,10.6,n/a,0.106,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker check. PF 0.024/0.028/0.106, 41981 train trades. Confirms binance falsification. CLOSED."
2026-08-25,204,Alpha,XAU/USD,exness,cfd,5m,sma200_trend_filtered_rsi_2_10_90,honest_holdout_backtest,733,n/a,n/a,0.865,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker check. PF 0.425/0.552/0.865, worse than binance and brokers disagree on which splits are least bad. No stable shape. CLOSED - 8th oscillator mechanism to fail this way."
2026-08-25,205,Alpha,XAU/USDT,binance,perpetual_future,4h,engulfing_pattern,honest_holdout_backtest,32,n/a,n/a,1.732,,,,,10000,,,,,,,no,n/a,n/a,"Swing 4h/1d sweep on XAU - never run before (Round 17 was BTC-only). Binance PF 1.441/1.580/1.732 on 75/27/32 trades looked strong; exness FALSIFIED at 0.65/0.86/0.70 on 322/107/106. Binance XAU has only 1543 4h candles (~257d) vs exness 7986 (~3.6y) - small-sample artifact. Note engulfing was closed at 5m in r103 with PF 0.16-0.42; 4h does NOT rescue it. No promotion."
2026-08-25,205,Alpha,XAU/USD,exness,cfd,4h,engulfing_pattern,honest_holdout_backtest,106,n/a,n/a,0.700,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker falsification of the binance 4h result. 4-5x larger sample. CLOSED."
2026-08-25,205,Alpha,XAU/USDT,binance,perpetual_future,4h,mtf_stochastic_14_3_30_70_sma10_trend_filtered,honest_holdout_backtest,9,n/a,n/a,1.159,,,,,10000,,,,,,,no,n/a,n/a,"Only candidate with train>1 AND holdout>1 on BOTH brokers (binance 1.09/1.33/1.16, exness 1.19/0.70/1.79). Exness validation dips to 0.70 so it misses the all-3-splits-both-brokers bar; binance sample only 18/7/9. Logged as a weak lead, NOT promoted."
